chainage_m,y_m,z_m,radial_distance_m,Vp_m_per_s,Vs_m_per_s,density_g_cm3,poisson_ratio,dynamic_E_index,low_velocity_anomaly_score_q,geological_zone_label
1017238.0,3.0,3.0,4.242640687119285,4387.0,2622.8,2.576,0.236,43.3,0.2295,ahead_weak_ground_zone
1017238.0,3.0,4.0,5.0,3875.9,2227.4,2.485,0.325,30.9,0.5134,ahead_weak_ground_zone
1017238.0,3.0,5.0,5.830951894845301,3941.2,2332.7,2.536,0.327,34.0,0.4771,ahead_weak_ground_zone
1017238.0,3.0,6.0,6.708203932499369,3747.9,2184.5,2.474,0.318,29.3,0.5845,ahead_weak_ground_zone
1017238.0,3.0,7.0,7.615773105863909,4187.3,2416.9,2.5,0.264,36.5,0.3404,ahead_weak_ground_zone
1017238.0,3.0,8.0,8.54400374531753,4534.1,2618.3,2.501,0.23,42.9,0.1477,background
1017238.0,3.0,9.0,9.486832980505138,4650.1,2587.0,2.521,0.196,43.1,0.0833,background
1017238.0,4.0,-9.0,9.848857801796104,4844.3,2783.7,2.515,0.188,48.9,0.0,background
1017238.0,4.0,-8.0,8.94427190999916,4555.7,2585.7,2.523,0.206,42.6,0.1357,background
1017238.0,4.0,-7.0,8.06225774829855,4101.9,2331.4,2.477,0.286,34.0,0.3878,ahead_weak_ground_zone
1017238.0,4.0,-6.0,7.211102550927978,3997.3,2320.1,2.522,0.293,33.8,0.446,ahead_weak_ground_zone
1017238.0,4.0,-5.0,6.4031242374328485,3880.0,2251.4,2.48,0.326,31.3,0.5111,ahead_weak_ground_zone
1017238.0,4.0,-4.0,5.656854249492381,3927.4,2180.2,2.473,0.318,30.0,0.4848,ahead_weak_ground_zone
1017238.0,4.0,-3.0,5.0,4003.1,2302.0,2.504,0.3,33.2,0.4427,ahead_weak_ground_zone
1017238.0,4.0,-2.0,4.47213595499958,4125.7,2348.2,2.464,0.269,34.3,0.3746,ahead_weak_ground_zone
1017238.0,4.0,-1.0,4.123105625617661,4245.6,2355.0,2.51,0.259,35.6,0.308,background
1017238.0,4.0,0.0,4.0,4455.7,2580.5,2.48,0.232,41.2,0.1913,background
1017238.0,4.0,1.0,4.123105625617661,4545.0,2582.7,2.542,0.212,42.8,0.1417,background
1017238.0,4.0,2.0,4.47213595499958,4175.4,2443.4,2.475,0.28,36.6,0.347,ahead_weak_ground_zone
1017238.0,4.0,3.0,5.0,4093.0,2342.4,2.538,0.295,35.0,0.3928,ahead_weak_ground_zone
1017238.0,4.0,4.0,5.656854249492381,3808.6,2140.6,2.456,0.332,28.6,0.5508,ahead_weak_ground_zone
1017238.0,4.0,5.0,6.4031242374328485,3929.7,2202.7,2.476,0.304,30.5,0.4835,ahead_weak_ground_zone
1017238.0,4.0,6.0,7.211102550927978,4128.7,2397.3,2.503,0.281,35.8,0.373,ahead_weak_ground_zone
1017238.0,4.0,7.0,8.06225774829855,4228.5,2386.6,2.481,0.266,35.8,0.3175,ahead_weak_ground_zone
1017238.0,4.0,8.0,8.94427190999916,4581.0,2616.1,2.494,0.211,42.9,0.1217,background
1017238.0,4.0,9.0,9.848857801796104,4748.9,2741.8,2.487,0.191,46.7,0.0284,background
1017238.0,5.0,-8.0,9.433981132056603,4706.4,2709.4,2.547,0.193,46.8,0.052,background
1017238.0,5.0,-7.0,8.602325267042627,4441.5,2498.6,2.529,0.233,40.1,0.1992,background
1017238.0,5.0,-6.0,7.810249675906654,4310.7,2442.4,2.515,0.238,37.9,0.2719,ahead_weak_ground_zone
1017238.0,5.0,-5.0,7.0710678118654755,3996.6,2336.4,2.478,0.313,33.6,0.4463,ahead_weak_ground_zone
1017238.0,5.0,-4.0,6.4031242374328485,4024.6,2313.3,2.491,0.295,33.4,0.4308,ahead_weak_ground_zone
1017238.0,5.0,-3.0,5.830951894845301,3975.2,2252.8,2.458,0.314,31.5,0.4582,ahead_weak_ground_zone
1017238.0,5.0,-2.0,5.385164807134504,4019.4,2293.5,2.46,0.301,32.6,0.4337,ahead_weak_ground_zone
1017238.0,5.0,-1.0,5.0990195135927845,4087.9,2365.8,2.488,0.297,34.8,0.3956,ahead_weak_ground_zone
1017238.0,5.0,0.0,5.0,4152.8,2411.9,2.495,0.274,36.2,0.3596,ahead_weak_ground_zone
1017238.0,5.0,1.0,5.0990195135927845,3947.9,2201.4,2.472,0.323,30.5,0.4734,ahead_weak_ground_zone
1017238.0,5.0,2.0,5.385164807134504,3877.3,2183.6,2.416,0.334,29.2,0.5126,ahead_weak_ground_zone
1017238.0,5.0,3.0,5.830951894845301,3919.6,2224.0,2.438,0.312,30.4,0.4891,ahead_weak_ground_zone
1017238.0,5.0,4.0,6.4031242374328485,3797.0,2165.0,2.484,0.359,29.3,0.5572,ahead_weak_ground_zone
1017238.0,5.0,5.0,7.0710678118654755,4122.8,2347.8,2.473,0.271,34.3,0.3762,ahead_weak_ground_zone
1017238.0,5.0,6.0,7.810249675906654,4131.8,2384.5,2.494,0.275,35.5,0.3712,ahead_weak_ground_zone
1017238.0,5.0,7.0,8.602325267042627,4583.3,2655.1,2.511,0.205,44.2,0.1204,background
1017238.0,5.0,8.0,9.433981132056603,4732.3,2608.7,2.568,0.2,44.8,0.0376,background
1017238.0,6.0,-8.0,10.0,4957.2,2847.2,2.516,0.186,51.1,0.0,background
1017238.0,6.0,-7.0,9.219544457292887,4613.8,2690.9,2.504,0.191,45.0,0.1035,background
1017238.0,6.0,-6.0,8.48528137423857,4508.7,2579.9,2.479,0.228,41.5,0.1618,background
1017238.0,6.0,-5.0,7.810249675906654,4093.2,2340.4,2.462,0.302,33.9,0.3927,ahead_weak_ground_zone
1017238.0,6.0,-4.0,7.211102550927978,4117.3,2346.7,2.478,0.281,34.4,0.3793,ahead_weak_ground_zone
1017238.0,6.0,-3.0,6.708203932499369,3798.9,2125.8,2.491,0.341,28.6,0.5562,ahead_weak_ground_zone
1017238.0,6.0,-2.0,6.324555320336759,3610.3,2063.4,2.453,0.338,26.3,0.661,ahead_weak_ground_zone
1017238.0,6.0,-1.0,6.082762530298219,3905.3,2235.6,2.498,0.331,31.4,0.497,ahead_weak_ground_zone
1017238.0,6.0,0.0,6.0,3934.5,2154.9,2.471,0.307,29.5,0.4808,ahead_weak_ground_zone
1017238.0,6.0,1.0,6.082762530298219,4061.0,2295.9,2.488,0.299,33.2,0.4106,ahead_weak_ground_zone
1017238.0,6.0,2.0,6.324555320336759,3985.2,2256.9,2.507,0.301,32.3,0.4527,ahead_weak_ground_zone
1017238.0,6.0,3.0,6.708203932499369,3821.3,2149.2,2.478,0.332,29.0,0.5437,ahead_weak_ground_zone
1017238.0,6.0,4.0,7.211102550927978,3970.3,2271.1,2.475,0.322,32.1,0.461,ahead_weak_ground_zone
1017238.0,6.0,5.0,7.810249675906654,4319.4,2422.7,2.559,0.255,38.2,0.267,ahead_weak_ground_zone
1017238.0,6.0,6.0,8.48528137423857,4470.6,2652.2,2.548,0.229,44.0,0.183,background
1017238.0,6.0,7.0,9.219544457292887,4467.9,2531.3,2.578,0.233,41.7,0.1845,background
1017238.0,6.0,8.0,10.0,4923.8,2791.6,2.542,0.195,50.0,0.0,background
1017238.0,7.0,-7.0,9.899494936611665,4789.0,2726.2,2.548,0.185,47.7,0.0061,background
1017238.0,7.0,-6.0,9.219544457292887,4796.5,2722.6,2.539,0.194,47.5,0.002,background
1017238.0,7.0,-5.0,8.602325267042627,4403.6,2475.0,2.485,0.227,38.6,0.2202,background
1017238.0,7.0,-4.0,8.06225774829855,4399.7,2533.5,2.508,0.236,40.3,0.2224,ahead_weak_ground_zone
1017238.0,7.0,-3.0,7.615773105863909,4044.7,2302.3,2.487,0.309,33.2,0.4196,ahead_weak_ground_zone
1017238.0,7.0,-2.0,7.280109889280518,4084.5,2321.3,2.51,0.292,34.1,0.3975,ahead_weak_ground_zone
1017238.0,7.0,-1.0,7.0710678118654755,3966.0,2248.6,2.485,0.305,31.7,0.4633,ahead_weak_ground_zone
1017238.0,7.0,0.0,7.0,4014.9,2290.2,2.5,0.301,33.0,0.4362,ahead_weak_ground_zone
1017238.0,7.0,1.0,7.0710678118654755,3962.7,2225.5,2.495,0.303,31.4,0.4651,ahead_weak_ground_zone
1017238.0,7.0,2.0,7.280109889280518,4200.0,2390.0,2.47,0.255,35.6,0.3333,ahead_weak_ground_zone
1017238.0,7.0,3.0,7.615773105863909,3931.4,2237.3,2.481,0.308,31.3,0.4826,ahead_weak_ground_zone
1017238.0,7.0,4.0,8.06225774829855,4350.0,2509.5,2.483,0.24,39.1,0.25,ahead_weak_ground_zone
1017238.0,7.0,5.0,8.602325267042627,4245.6,2433.0,2.497,0.253,37.1,0.308,background
1017238.0,7.0,6.0,9.219544457292887,4593.0,2580.8,2.525,0.208,42.7,0.115,background
1017238.0,7.0,7.0,9.899494936611665,4876.9,2809.5,2.565,0.215,50.7,0.0,background
1017238.0,8.0,-6.0,10.0,4751.1,2641.3,2.524,0.189,44.9,0.0271,background
1017238.0,8.0,-5.0,9.433981132056603,4532.6,2534.5,2.517,0.225,41.1,0.1485,background
1017238.0,8.0,-4.0,8.94427190999916,4585.5,2649.1,2.532,0.211,44.4,0.1192,background
1017238.0,8.0,-3.0,8.54400374531753,4464.0,2567.0,2.53,0.236,41.8,0.1867,background
1017238.0,8.0,-2.0,8.246211251235321,4222.4,2420.3,2.511,0.269,36.9,0.3209,background
1017238.0,8.0,-1.0,8.06225774829855,4130.2,2366.2,2.501,0.285,35.2,0.3721,ahead_weak_ground_zone
1017238.0,8.0,0.0,8.0,4317.5,2455.0,2.461,0.243,37.4,0.2681,ahead_weak_ground_zone
1017238.0,8.0,1.0,8.06225774829855,4352.8,2445.4,2.464,0.257,37.4,0.2484,ahead_weak_ground_zone
1017238.0,8.0,2.0,8.246211251235321,4346.2,2454.4,2.549,0.267,38.9,0.2521,background
1017238.0,8.0,3.0,8.54400374531753,4205.6,2364.9,2.498,0.269,35.5,0.3302,background
1017238.0,8.0,4.0,8.94427190999916,4552.8,2608.8,2.523,0.211,43.1,0.1373,background
1017238.0,8.0,5.0,9.433981132056603,4807.9,2754.3,2.537,0.195,48.3,0.0,background
1017238.0,8.0,6.0,10.0,4838.6,2748.7,2.545,0.182,48.5,0.0,background
1017238.0,9.0,-4.0,9.848857801796104,4854.6,2783.8,2.585,0.197,50.3,0.0,background
1017238.0,9.0,-3.0,9.486832980505138,4600.1,2629.8,2.533,0.212,44.0,0.111,background
1017238.0,9.0,-2.0,9.219544457292887,4680.1,2679.0,2.572,0.19,46.4,0.0666,background
1017238.0,9.0,-1.0,9.055385138137417,4535.0,2581.3,2.481,0.229,41.7,0.1472,background
1017238.0,9.0,0.0,9.0,4681.8,2736.2,2.528,0.178,47.0,0.0657,background
1017238.0,9.0,1.0,9.055385138137417,4608.0,2665.8,2.534,0.201,45.0,0.1067,background
1017238.0,9.0,2.0,9.219544457292887,4600.1,2681.9,2.499,0.19,44.7,0.111,background
1017238.0,9.0,3.0,9.486832980505138,4721.7,2693.7,2.529,0.196,46.2,0.0435,background
1017238.0,9.0,4.0,9.848857801796104,5014.4,2815.1,2.516,0.182,50.6,0.0,background
1017238.0,10.0,0.0,10.0,4872.2,2786.3,2.576,0.185,50.3,0.0,background
1017239.0,-10.0,0.0,10.0,4806.8,2798.3,2.514,0.187,49.0,0.0,background
1017239.0,-9.0,-4.0,9.848857801796104,4734.3,2662.5,2.507,0.198,45.1,0.0365,background
1017239.0,-9.0,-3.0,9.486832980505138,4851.5,2772.1,2.526,0.194,48.8,0.0,background
1017239.0,-9.0,-2.0,9.219544457292887,4428.7,2521.8,2.567,0.213,41.1,0.2063,background
1017239.0,-9.0,-1.0,9.055385138137417,4556.8,2602.1,2.571,0.215,43.8,0.1351,background
1017239.0,-9.0,0.0,9.0,4623.4,2678.8,2.565,0.218,45.9,0.0981,background
1017239.0,-9.0,1.0,9.055385138137417,4552.2,2550.2,2.592,0.224,42.9,0.1377,background
1017239.0,-9.0,2.0,9.219544457292887,4585.0,2610.1,2.526,0.206,43.4,0.1195,background
1017239.0,-9.0,3.0,9.486832980505138,4964.8,2822.1,2.503,0.196,50.3,0.0,background
1017239.0,-9.0,4.0,9.848857801796104,4804.2,2713.0,2.501,0.211,46.6,0.0,background
1017239.0,-8.0,-6.0,10.0,4802.5,2716.0,2.504,0.174,46.7,0.0,background
1017239.0,-8.0,-5.0,9.433981132056603,4561.6,2601.6,2.519,0.214,42.9,0.1325,background
1017239.0,-8.0,-4.0,8.94427190999916,4712.6,2701.4,2.573,0.195,47.1,0.0485,background
1017239.0,-8.0,-3.0,8.54400374531753,4403.3,2584.8,2.494,0.226,41.2,0.2204,background
1017239.0,-8.0,-2.0,8.246211251235321,4415.7,2553.6,2.485,0.212,40.5,0.2135,ahead_weak_ground_zone
1017239.0,-8.0,-1.0,8.06225774829855,4337.7,2464.7,2.476,0.239,38.0,0.2568,ahead_weak_ground_zone
1017239.0,-8.0,0.0,8.0,4212.6,2342.3,2.461,0.272,34.5,0.3263,ahead_weak_ground_zone
1017239.0,-8.0,1.0,8.06225774829855,4337.7,2520.6,2.502,0.25,39.6,0.2568,ahead_weak_ground_zone
1017239.0,-8.0,2.0,8.246211251235321,4556.3,2639.2,2.532,0.218,44.0,0.1354,ahead_weak_ground_zone
1017239.0,-8.0,3.0,8.54400374531753,4392.6,2488.0,2.494,0.233,39.0,0.2263,background
1017239.0,-8.0,4.0,8.94427190999916,4615.9,2652.2,2.529,0.211,44.6,0.1023,background
1017239.0,-8.0,5.0,9.433981132056603,4806.6,2788.9,2.486,0.19,48.2,0.0,background
1017239.0,-8.0,6.0,10.0,4644.4,2704.9,2.539,0.195,46.2,0.0864,background
1017239.0,-7.0,-7.0,9.899494936611665,4772.7,2679.9,2.497,0.197,45.5,0.0152,background
1017239.0,-7.0,-6.0,9.219544457292887,4636.9,2626.7,2.532,0.2,44.1,0.0906,background
1017239.0,-7.0,-5.0,8.602325267042627,4455.8,2603.6,2.496,0.213,42.0,0.1912,background
1017239.0,-7.0,-4.0,8.06225774829855,4134.5,2338.6,2.457,0.267,34.0,0.3697,ahead_weak_ground_zone
1017239.0,-7.0,-3.0,7.615773105863909,4276.9,2403.5,2.484,0.248,36.4,0.2906,ahead_weak_ground_zone
1017239.0,-7.0,-2.0,7.280109889280518,4015.0,2257.2,2.452,0.302,31.7,0.4361,ahead_weak_ground_zone
1017239.0,-7.0,-1.0,7.0710678118654755,3873.6,2197.2,2.499,0.327,30.5,0.5147,ahead_weak_ground_zone
1017239.0,-7.0,0.0,7.0,3889.4,2204.5,2.482,0.341,30.5,0.5059,ahead_weak_ground_zone
1017239.0,-7.0,1.0,7.0710678118654755,3822.9,2227.0,2.473,0.334,30.5,0.5428,ahead_weak_ground_zone
1017239.0,-7.0,2.0,7.280109889280518,3966.6,2274.7,2.446,0.296,31.8,0.463,ahead_weak_ground_zone
1017239.0,-7.0,3.0,7.615773105863909,4307.9,2459.0,2.54,0.258,38.7,0.2734,ahead_weak_ground_zone
1017239.0,-7.0,4.0,8.06225774829855,4303.8,2540.9,2.487,0.25,39.6,0.2757,ahead_weak_ground_zone
1017239.0,-7.0,5.0,8.602325267042627,4307.9,2418.6,2.479,0.256,36.8,0.2734,background
1017239.0,-7.0,6.0,9.219544457292887,4615.3,2597.3,2.547,0.199,43.6,0.1026,background
1017239.0,-7.0,7.0,9.899494936611665,4868.0,2818.0,2.511,0.194,49.8,0.0,background
1017239.0,-6.0,-8.0,10.0,4929.5,2878.7,2.549,0.176,52.4,0.0,background
1017239.0,-6.0,-7.0,9.219544457292887,4505.0,2488.4,2.481,0.205,39.3,0.1639,background
1017239.0,-6.0,-6.0,8.48528137423857,4355.8,2560.3,2.475,0.244,40.1,0.2468,background
1017239.0,-6.0,-5.0,7.810249675906654,4056.9,2259.5,2.526,0.28,32.9,0.4129,ahead_weak_ground_zone
1017239.0,-6.0,-4.0,7.211102550927978,3930.9,2222.5,2.501,0.312,31.3,0.4828,ahead_weak_ground_zone
1017239.0,-6.0,-3.0,6.708203932499369,4019.3,2265.6,2.514,0.294,32.7,0.4337,ahead_weak_ground_zone
1017239.0,-6.0,-2.0,6.324555320336759,3837.1,2250.4,2.433,0.326,30.5,0.535,ahead_weak_ground_zone
1017239.0,-6.0,-1.0,6.082762530298219,3754.2,2127.1,2.436,0.332,27.9,0.581,ahead_weak_ground_zone
1017239.0,-6.0,0.0,6.0,3733.4,2122.1,2.441,0.349,27.7,0.5926,ahead_weak_ground_zone
1017239.0,-6.0,1.0,6.082762530298219,3990.2,2246.6,2.441,0.292,31.2,0.4499,ahead_weak_ground_zone
1017239.0,-6.0,2.0,6.324555320336759,3791.9,2158.8,2.428,0.353,28.5,0.5601,ahead_weak_ground_zone
1017239.0,-6.0,3.0,6.708203932499369,3987.5,2281.1,2.52,0.292,33.0,0.4514,ahead_weak_ground_zone
1017239.0,-6.0,4.0,7.211102550927978,4034.6,2276.0,2.459,0.317,32.3,0.4252,ahead_weak_ground_zone
1017239.0,-6.0,5.0,7.810249675906654,4020.3,2378.7,2.521,0.322,35.1,0.4331,ahead_weak_ground_zone
1017239.0,-6.0,6.0,8.48528137423857,4567.9,2623.5,2.491,0.204,43.0,0.1289,background
1017239.0,-6.0,7.0,9.219544457292887,4670.9,2678.2,2.524,0.195,45.4,0.0717,background
1017239.0,-6.0,8.0,10.0,4956.7,2783.7,2.511,0.179,49.4,0.0,background
1017239.0,-5.0,-8.0,9.433981132056603,4803.1,2698.8,2.553,0.192,47.2,0.0,background
1017239.0,-5.0,-7.0,8.602325267042627,4467.9,2533.8,2.475,0.222,40.1,0.1845,background
1017239.0,-5.0,-6.0,7.810249675906654,4138.9,2353.1,2.479,0.261,34.6,0.3673,ahead_weak_ground_zone
1017239.0,-5.0,-5.0,7.0710678118654755,4060.0,2293.7,2.475,0.299,33.0,0.4111,ahead_weak_ground_zone
1017239.0,-5.0,-4.0,6.4031242374328485,3848.6,2188.8,2.457,0.326,29.7,0.5286,ahead_weak_ground_zone
1017239.0,-5.0,-3.0,5.830951894845301,3892.7,2230.9,2.487,0.319,31.1,0.504,ahead_weak_ground_zone
1017239.0,-5.0,-2.0,5.385164807134504,4008.2,2296.3,2.478,0.297,32.8,0.4399,ahead_weak_ground_zone
1017239.0,-5.0,-1.0,5.0990195135927845,3980.1,2242.0,2.478,0.304,31.6,0.4555,ahead_weak_ground_zone
1017239.0,-5.0,0.0,5.0,3882.4,2245.6,2.492,0.332,31.4,0.5098,ahead_weak_ground_zone
1017239.0,-5.0,1.0,5.0990195135927845,4094.5,2269.9,2.504,0.279,33.0,0.3919,ahead_weak_ground_zone
1017239.0,-5.0,2.0,5.385164807134504,4115.1,2331.5,2.465,0.282,33.9,0.3805,ahead_weak_ground_zone
1017239.0,-5.0,3.0,5.830951894845301,4172.2,2391.7,2.478,0.25,35.6,0.3488,ahead_weak_ground_zone
1017239.0,-5.0,4.0,6.4031242374328485,3938.8,2226.2,2.51,0.336,31.5,0.4784,ahead_weak_ground_zone
1017239.0,-5.0,5.0,7.0710678118654755,4054.9,2267.1,2.457,0.287,32.1,0.4139,ahead_weak_ground_zone
1017239.0,-5.0,6.0,7.810249675906654,4070.3,2366.0,2.488,0.296,34.7,0.4054,ahead_weak_ground_zone
1017239.0,-5.0,7.0,8.602325267042627,4466.8,2462.0,2.502,0.23,38.9,0.1851,background
1017239.0,-5.0,8.0,9.433981132056603,4726.9,2701.1,2.546,0.191,46.7,0.0406,background
1017239.0,-4.0,-9.0,9.848857801796104,4781.7,2839.2,2.563,0.184,50.7,0.0102,background
1017239.0,-4.0,-8.0,8.94427190999916,4479.7,2577.1,2.537,0.249,42.2,0.1779,background
1017239.0,-4.0,-7.0,8.06225774829855,4352.7,2499.3,2.509,0.259,39.3,0.2485,ahead_weak_ground_zone
1017239.0,-4.0,-6.0,7.211102550927978,4125.0,2431.2,2.483,0.294,36.2,0.375,ahead_weak_ground_zone
1017239.0,-4.0,-5.0,6.4031242374328485,4081.9,2330.2,2.464,0.274,33.7,0.399,ahead_weak_ground_zone
1017239.0,-4.0,-4.0,5.656854249492381,4040.4,2287.8,2.493,0.285,33.0,0.422,ahead_weak_ground_zone
1017239.0,-4.0,-3.0,5.0,3963.5,2219.7,2.473,0.314,31.0,0.4647,ahead_weak_ground_zone
1017239.0,-4.0,-2.0,4.47213595499958,4172.7,2387.2,2.444,0.274,35.0,0.3485,ahead_weak_ground_zone
1017239.0,-4.0,-1.0,4.123105625617661,4315.5,2425.7,2.46,0.242,36.7,0.2692,background
1017239.0,-4.0,0.0,4.0,4448.8,2569.2,2.53,0.239,41.7,0.1951,background
1017239.0,-4.0,1.0,4.123105625617661,4240.5,2435.2,2.537,0.253,37.7,0.3108,background
1017239.0,-4.0,2.0,4.47213595499958,4367.8,2514.5,2.504,0.226,39.7,0.2401,ahead_weak_ground_zone
1017239.0,-4.0,3.0,5.0,4090.9,2331.4,2.461,0.274,33.7,0.3939,ahead_weak_ground_zone
1017239.0,-4.0,4.0,5.656854249492381,3763.2,2115.7,2.547,0.338,28.9,0.576,ahead_weak_ground_zone
1017239.0,-4.0,5.0,6.4031242374328485,3906.9,2269.3,2.474,0.326,31.7,0.4962,ahead_weak_ground_zone
1017239.0,-4.0,6.0,7.211102550927978,4016.1,2285.1,2.451,0.315,32.3,0.4355,ahead_weak_ground_zone
1017239.0,-4.0,7.0,8.06225774829855,4227.6,2389.6,2.472,0.261,35.7,0.318,ahead_weak_ground_zone
1017239.0,-4.0,8.0,8.94427190999916,4514.0,2581.6,2.52,0.205,42.2,0.1589,background
1017239.0,-4.0,9.0,9.848857801796104,4725.8,2679.1,2.544,0.184,46.1,0.0412,background
1017239.0,-3.0,-9.0,9.486832980505138,4579.3,2563.4,2.524,0.191,42.2,0.1226,background
1017239.0,-3.0,-8.0,8.54400374531753,4366.7,2544.4,2.417,0.234,38.9,0.2407,background
1017239.0,-3.0,-7.0,7.615773105863909,3949.9,2347.5,2.507,0.3,33.9,0.4723,ahead_weak_ground_zone
1017239.0,-3.0,-6.0,6.708203932499369,3825.8,2174.6,2.462,0.344,29.4,0.5412,ahead_weak_ground_zone
1017239.0,-3.0,-5.0,5.830951894845301,3861.9,2270.0,2.525,0.34,32.2,0.5212,ahead_weak_ground_zone
1017239.0,-3.0,-4.0,5.0,4079.6,2336.4,2.468,0.291,33.8,0.4002,ahead_weak_ground_zone
1017239.0,-3.0,-3.0,4.242640687119285,4345.9,2437.8,2.494,0.254,37.7,0.2523,ahead_weak_ground_zone
1017239.0,-3.0,3.0,4.242640687119285,4351.0,2456.1,2.499,0.238,38.2,0.2494,ahead_weak_ground_zone
1017239.0,-3.0,4.0,5.0,4174.8,2409.9,2.484,0.269,36.1,0.3473,ahead_weak_ground_zone
1017239.0,-3.0,5.0,5.830951894845301,3952.7,2209.1,2.446,0.315,30.4,0.4707,ahead_weak_ground_zone
1017239.0,-3.0,6.0,6.708203932499369,3917.3,2220.3,2.431,0.321,30.3,0.4904,ahead_weak_ground_zone
1017239.0,-3.0,7.0,7.615773105863909,3930.3,2287.5,2.463,0.313,32.1,0.4832,ahead_weak_ground_zone
1017239.0,-3.0,8.0,8.54400374531753,4430.6,2489.8,2.502,0.224,39.4,0.2052,background
1017239.0,-3.0,9.0,9.486832980505138,4858.8,2803.3,2.525,0.201,49.6,0.0,background
1017239.0,-2.0,-9.0,9.219544457292887,4699.7,2709.0,2.53,0.183,46.5,0.0557,background
1017239.0,-2.0,-8.0,8.246211251235321,4243.0,2425.3,2.497,0.25,36.9,0.3095,ahead_weak_ground_zone
1017239.0,-2.0,-7.0,7.280109889280518,4003.4,2259.1,2.452,0.333,31.7,0.4425,ahead_weak_ground_zone
1017239.0,-2.0,-6.0,6.324555320336759,3955.8,2279.3,2.489,0.314,32.4,0.469,ahead_weak_ground_zone
1017239.0,-2.0,-5.0,5.385164807134504,3958.1,2223.0,2.46,0.329,30.9,0.4677,ahead_weak_ground_zone
1017239.0,-2.0,-4.0,4.47213595499958,4127.7,2309.1,2.514,0.291,34.1,0.3735,ahead_weak_ground_zone
1017239.0,-2.0,4.0,4.47213595499958,4227.1,2446.3,2.491,0.274,37.2,0.3183,ahead_weak_ground_zone
1017239.0,-2.0,5.0,5.385164807134504,3980.1,2215.0,2.482,0.295,31.1,0.4555,ahead_weak_ground_zone
1017239.0,-2.0,6.0,6.324555320336759,3993.0,2316.4,2.475,0.302,33.1,0.4484,ahead_weak_ground_zone
1017239.0,-2.0,7.0,7.280109889280518,3968.0,2289.3,2.498,0.311,32.7,0.4622,ahead_weak_ground_zone
1017239.0,-2.0,8.0,8.246211251235321,4329.4,2432.1,2.494,0.241,37.5,0.2614,ahead_weak_ground_zone
1017239.0,-2.0,9.0,9.219544457292887,4578.1,2654.8,2.546,0.185,44.7,0.1233,background
1017239.0,-1.0,-9.0,9.055385138137417,4782.2,2755.5,2.571,0.19,48.9,0.0099,background
1017239.0,-1.0,-8.0,8.06225774829855,4357.2,2409.0,2.47,0.241,36.7,0.246,ahead_weak_ground_zone
1017239.0,-1.0,-7.0,7.0710678118654755,3965.7,2213.4,2.494,0.307,31.1,0.4635,ahead_weak_ground_zone
1017239.0,-1.0,-6.0,6.082762530298219,3900.3,2260.3,2.421,0.321,30.9,0.4999,ahead_weak_ground_zone
1017239.0,-1.0,-5.0,5.0990195135927845,4095.2,2376.3,2.49,0.284,35.0,0.3916,ahead_weak_ground_zone
1017239.0,-1.0,-4.0,4.123105625617661,4406.8,2540.7,2.496,0.248,40.3,0.2185,background
1017239.0,-1.0,4.0,4.123105625617661,4224.4,2449.2,2.505,0.261,37.5,0.3198,background
1017239.0,-1.0,5.0,5.0990195135927845,3945.7,2232.5,2.464,0.313,31.1,0.4746,ahead_weak_ground_zone
1017239.0,-1.0,6.0,6.082762530298219,3868.2,2173.1,2.453,0.34,29.4,0.5177,ahead_weak_ground_zone
1017239.0,-1.0,7.0,7.0710678118654755,3838.0,2153.7,2.469,0.321,29.1,0.5344,ahead_weak_ground_zone
1017239.0,-1.0,8.0,8.06225774829855,4228.4,2407.1,2.536,0.265,37.0,0.3175,ahead_weak_ground_zone
1017239.0,-1.0,9.0,9.055385138137417,4642.9,2628.6,2.556,0.205,44.7,0.0873,background
1017239.0,0.0,-10.0,10.0,4765.4,2722.7,2.545,0.18,47.5,0.0192,background
1017239.0,0.0,-9.0,9.0,4592.1,2647.3,2.589,0.195,45.4,0.1155,background
1017239.0,0.0,-8.0,8.0,4364.5,2513.1,2.475,0.244,39.1,0.2419,ahead_weak_ground_zone
1017239.0,0.0,-7.0,7.0,4080.4,2394.0,2.468,0.289,35.0,0.3998,ahead_weak_ground_zone
1017239.0,0.0,-6.0,6.0,3722.0,2116.1,2.424,0.347,27.4,0.5989,ahead_weak_ground_zone
1017239.0,0.0,-5.0,5.0,4218.1,2344.3,2.494,0.269,35.0,0.3233,ahead_weak_ground_zone
1017239.0,0.0,-4.0,4.0,4390.4,2513.0,2.462,0.245,39.1,0.2276,background
1017239.0,0.0,4.0,4.0,4426.5,2530.1,2.497,0.239,40.2,0.2075,background
1017239.0,0.0,5.0,5.0,3905.3,2204.6,2.473,0.308,30.4,0.497,ahead_weak_ground_zone
1017239.0,0.0,6.0,6.0,3879.4,2205.8,2.488,0.331,30.5,0.5114,ahead_weak_ground_zone
1017239.0,0.0,7.0,7.0,3804.9,2141.9,2.434,0.334,28.3,0.5528,ahead_weak_ground_zone
1017239.0,0.0,8.0,8.0,4368.0,2485.6,2.525,0.232,39.3,0.24,ahead_weak_ground_zone
1017239.0,0.0,9.0,9.0,4519.7,2635.3,2.51,0.228,43.3,0.1557,background
1017239.0,0.0,10.0,10.0,5017.7,2840.1,2.58,0.198,52.6,0.0,background
